id,:TYPE,:START_ID,:END_ID,references,dependencyTypes,nrDependencies:INT,nrCalls:INT
5cbb8ca33302d2c6034b2b549583a7d7,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$ImportedFurnitureWizardStepState,{},,,
785145ad28e96729368bd90450fd33a7,CONTAINS,com.eteks.sweethome3d.applet,com.eteks.sweethome3d.applet.SweetHome3DViewer,{},,,
1db4344ecdc36a40730abfa64a28fd4a,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.MultipleLevelsPlanPanel$LanguageChangeListener,{},,,
96c666db130fca83f2ebda11481260bd,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.PieceOfFurniture,{},,,
23c4e754026b8d03d035a9b2da3110e4,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$SVGSupport,{},,,
14b17b4af7dd166e58209e079645109a,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PageSetupController$HomePrintModificationUndoableEdit,{},,,
29d620020bb0ec3c4e9d112cefcc971b,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePrintableComponent$Variable,{},,,
7da7486889548feda96ffe25923b7779,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.BaseboardChoiceComponent,{},,,
d52ea008b3d910602a97c994de57c227,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PageSetupController,{},,,
5a18c90afcabafac4455bfadb372fbd1,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Compass,{},,,
0d9c5685df1f7cc6e51c90c0fc057cea,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HelpPane,{},,,
06b5b2f3b63affa177b3c8a111508ff9,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ModelMaterialsController$Property,{},,,
cd45782e41d3aac8628b4c371dcf4d7c,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$FurnitureModificationUndoableEdit,{},,,
ea4cac5ce00e11a8068f9b57de7fc034,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureOrientationStepState,{},,,
480042e0d0c1a9ae979bf51f5a9b8cad,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Wall$Property,{},,,
c0be5a2efe56b59057a07dcfe4cda149,CONTAINS,com.eteks.sweethome3d.io,com.eteks.sweethome3d.io.Base64$OutputStream,{},,,
eca96f7661461eace730e3b67ea7ddba,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeObject,{},,,
eb4440d6a136d90ff9ed67cf59740d27,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$TreeTableNameCellRenderer$PanelWithInformationIcon,{},,,
55d335699d45474cdd64722a9f97b5ca,CONTAINS,com.eteks.sweethome3d.io,com.eteks.sweethome3d.io.DefaultHomeInputStream$HomeObjectInputStream,{},,,
81c5d380f77288f788ab6d56c4e9c549,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTree$CatalogTreeModel$CatalogFurnitureListener,{},,,
29cbe3573f550c44123566b87268968a,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction,{},,,
e8dfc8c48cf12f82d6bb4b637071ebf3,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.PhotoRenderer$TransparentTextureKey,{},,,
069636b981778f811b455c3cf9a68572,CONTAINS,com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.HomeTest,{},,,
1be71165274b32fd6065224df71c616b,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeDescriptor,{},,,
b6991e6e401f9ae523b4608bc6a830a2,CONTAINS,com.eteks.sweethome3d.io,com.eteks.sweethome3d.io.DefaultHomeOutputStream,{},,,
3cb586bff2de80de0b273272e2c558a1,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TextureListCellRenderer,{},,,
ea7f0bc7576e119b6f39c3cd29e2224c,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,{},,,
ed153ee4c7e9dc5dbd193151dade9fed,CONTAINS,com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.RoomTest$RoomTestFrame,{},,,
d506a16afd8210104c59ae8a6d63ca54,CONTAINS,com.eteks.sweethome3d.io,com.eteks.sweethome3d.io.DefaultFurnitureCatalog$PropertyKey,{},,,
eb386393eac0502ca860a0477825175e,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeView$SaveAnswer,{},,,
1600da4bdab03ce91ee9a6a8481a7893,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.AutoCommitSpinner$SpinnerModuloNumberModel,{},,,
85d46f7ea29877df14f1ad9ce29e03ab,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Room,{},,,
dc311d09d7a2f7aca78f08a388fa08d3,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureFilter,{},,,
ad9a07a3177ee3d27bafad195e48ac32,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.DimensionLine,{},,,
77c256e248a42e1c7e7f377513ea03c4,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LevelController$ModifiedLevel,{},,,
32511574d562549bcc4138d3696af283,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.OBJWriter,{},,,
3231b01f82ca54028e23f54aea7bdb76,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.UserPreferences,{},,,
5414f5737d500f4b2612d94059014a85,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController,{},,,
29c27c97a7e42841a22fe0c56004326e,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogTree,{},,,
87f9b305151d9ed199ca8d47184ca75f,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent,{},,,
ac75261bebb8f8b7f2971cbf3e591de0,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableCheckBox,{},,,
5c93113480c52e9cb7921bced58d7bef,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PageSetupPanel,{},,,
442b699e724a627561156e1c125ea930,CONTAINS,com.eteks.sweethome3d.io,com.eteks.sweethome3d.io.HomeXMLExporter$PieceOfFurnitureExporter,{},,,
c64b1d68a2e1f7eb1f993d49a1a83862,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$LanguageChangeListener,{},,,
4b5eb8706d55c85ef4f3575bbd28326f,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallCreationState,{},,,
05bbb33ecea6b7d49447adce15edabd1,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomePieceOfFurniture$Property,{},,,
1990db698c86abee6c710eb2ae74cc77,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeEnvironment$DrawingMode,{},,,
6e35eb34cd842512059529ee080d95b0,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$TextureAttributesStepState,{},,,
600dce74b11ac2ba6665e40bf2b518d6,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.InterruptedRecorderException,{},,,
63125d240caeee3d62085edb9d0339e9,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$ToolBarAction,{},,,
f1cec468cac9ba7a6cc7bd996799651a,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WallController$WallsModificationUndoableEdit,{},,,
05919f2af755b7676b7600b3d4109668,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D$JCanvas3DWithNavigationPanel,{},,,
4c950c57019053823a5de2f01a21cb32,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Level$Property,{},,,
6f66a7edb540e019b51701c47a9def31,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.Room3D,{},,,
128e42322ce20ce0b795c74387c930e2,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PointMagnetizedToClosestWallOrRoomPoint,{},,,
79e00d4121c532badbb2f9eb37c85e5f,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit$SquareFootAreaFormatWithUnit,{},,,
0cf0c52fee1bd556e9969b6e2f84ce31,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FontNameComboBox,{},,,
8e3051792e9dc3aa5556fa47fce535fc,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeApplication,{},,,
7cc336f7f809d3931911b751cdc8c5f2,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$MenuActionType,{},,,
7a93922cd41a80b99c69339751d9bac2,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CompassRotationState,{},,,
be5b1bfcd62d2066304508576bbe0c20,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.Max3DSLoader$Mesh3DSSharedVertex,{},,,
a9b16d7ffaec75da19a710a3d5535e61,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LightPowerModificationState,{},,,
734c9d1ed27b5e7a8f4c0e3c84c084a2,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$TextureImageStepState,{},,,
1605c35fdb3c04b77be8acd9baf7c471,CONTAINS,com.eteks.sweethome3d.io,com.eteks.sweethome3d.io.XMLWriter,{},,,
4fb5865615d9d7c08a8717f22e0998bd,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.BackgroundImage,{},,,
9621222098b73df62cef0b3b71a40bcd,CONTAINS,com.eteks.sweethome3d.io,com.eteks.sweethome3d.io.DefaultLibrary,{},,,
14c6d7b06b096bd5cfb7391737baec88,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$Property,{},,,
12bb6eb13459b796913fbcaa8a114032,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeTransferableList,{},,,
e88b6eba11dbac43002b4084624f2d99,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineResizeState,{},,,
8626838e0233a934eb896ac4d6ae46a7,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.LabelPanel,{},,,
4ba6d9c4fd1409d88fe9d9283995ecdc,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HelpPane$LanguageChangeListener,{},,,
148badd758b2e4ae5ef81b5a7d4e4a4b,CONTAINS,com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.WallPanelTest,{},,,
e6cb63a502f0c9fa3a7824fe830e74b0,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ContentManager$ContentType,{},,,
1d64e73411d4a4b3e9ac58d3282de8c7,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ImportedTextureWizardStepsPanel,{},,,
96887b0bb282b9b6790428d253b31dad,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.TexturesCategory,{},,,
783bf827d6d0dad3fc5207e1c5d7bc95,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.LevelPanel$LevelsTableModel,{},,,
c424ea5170bd57690d0c6222f2b06630,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.DimensionLine$Property,{},,,
48279d03bf37b840d22e71ea0329de6e,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PolylineController,{},,,
2c775b1ad5d2f5c7c07ed14a092c7142,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$PhotoImageGenerator,{},,,
dcd98ae58f3ad7ff54181244ffc7697a,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ExportableView,{},,,
9296ea79815494f09dc00c0cafacb97e,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable,{},,,
f77652e90c747dff2383fc2a817f4ff7,CONTAINS,com.eteks.sweethome3d.io,com.eteks.sweethome3d.io.FileUserPreferences,{},,,
fedcf71d1fc21a33f11404ac6b21e954,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D,{},,,
b20dd7865876985ab33defc3e9d8ba74,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.Ground3D,{},,,
bed3801d31367e0ef60329fec3e162f3,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.UserPreferencesPanel$AutoCommitLengthSpinner,{},,,
86c55d302a8f7367c95ee08fe9fbbd78,CONTAINS,com.eteks.sweethome3d.applet,com.eteks.sweethome3d.applet.HomeAppletRecorder$LengthOutputStream,{},,,
c4c849a947bffb282df9dd9f40f4031f,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.FurnitureCategory,{},,,
6c08bacf344d0a34963a56645ff12b7a,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PointWithAngleMagnetism,{},,,
10c9b6c2a09465711bf5301132533a15,CONTAINS,com.eteks.sweethome3d,com.eteks.sweethome3d.SweetHome3D,{},,,
61d3d0216604b3a6e5f1f669726839ac,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomResizeState,{},,,
9de761a5cec6a8e33f2e12186e248e40,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.ModelManager$SVGPathSupport,{},,,
67282633677f41c27257944011991551,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureTable$UserPreferencesChangeListener,{},,,
7067420b035219f296266b7f813a9773,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.SelectionListener,{},,,
40c0fde555ce0c7deb6edac389998c15,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraPitchRotationState,{},,,
f96953607686093ca0ba9d7d7ebce5a4,CONTAINS,com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.OperatingSystem$MacOSXFileManager,{},,,
3b1643e15a01711f2ef3ae3d99f3cd06,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardStepsView,{},,,
be5336e54a998709653c09f8354d58ba,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Library,{},,,
3daab4ffcaf2d751e33c937d1cf90aae,CONTAINS,com.eteks.sweethome3d.applet,com.eteks.sweethome3d.applet.AppletApplication$StandaloneServiceManager,{},,,
7737d404c67eab06dd5ffe03128228c1,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController,{},,,
4632467e0cdac6bdba85a724f9a6a43d,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.HomePieceOfFurniture3D,{},,,
ad82045eb735104a0f738c17535a4831,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$PreferencesChangeListener,{},,,
325e0f74ff762cc20f45c302227a98bc,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController,{},,,
7e3128dcd645aef54b764013550d5d2c,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$ActionAdapter,{},,,
4a5068f58bcf2d89285e3f80f7dd2f6d,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$ImageScaleStepState,{},,,
be242657518938d2ea18a4b87b685ed1,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.OBJLoader$Line,{},,,
18b01eca8c0a24460d1b0f96fa2921a5,CONTAINS,com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.ImportedTextureWizardTest,{},,,
aa161f80d99a7b1a3b686b4e14d0ed95,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,{},,,
251472809bf43821e886cc72aaf1e85b,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.Object3DBranchFactory,{},,,
25c04f2b779a32b8ccd8e8ea074d3b05,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomeEnvironment,{},,,
075817503674e83bfc2d252fc609ee14,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanTransferHandler,{},,,
73f7e7acbabc553a5e3150ee4f26e2f3,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.LengthUnit,{},,,
5a7ac79e0e76154394f2f60a2efcc497,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CatalogPieceOfFurniture,{},,,
f94fe1abe41177d942ca5933de575899,CONTAINS,com.eteks.sweethome3d.junit,com.eteks.sweethome3d.junit.HomeCameraTest,{},,,
9b7ba311cdb7a503c9587ec01a9c6140,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CompassResizeState,{},,,
09b96771bbf73ac3e7d5cb1dfa047144,CONTAINS,com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.TemporaryURLContent,{},,,
97548bcb993917293d0a7ccd5ec74509,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractWallState,{},,,
40f66184f2e3c8a9a68061c1221c3a3a,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.TexturesCatalog,{},,,
cd91f5d5da20eea47cdeff61a3dd98e2,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$FurnitureCatalogViewChangeListener,{},,,
6fb083e3eca7c232f90580e7ea7393be,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D$CameraInterpolator,{},,,
3ffd0bdf824a29b9b8636415917e2681,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LabelController$Property,{},,,
d568e9503db5add52793fb1a50a94b5a,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane,{},,,
96b83f9e4d1f313b51775f1935aad984,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotosController$HomeStoredCamerasChangeListener,{},,,
6834ca0efb1b7c0bc4c59be3149972d9,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.Max3DSLoader,{},,,
ceca0ed9cea5760fcffcb135ff42c109,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VisualTransferHandler$DragGestureRecognizerWithVisualRepresentation,{},,,
31d2f4df7671ba3422b51fbf3a508da9,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.VideoController,{},,,
19b4fd8c071d8a47005d3931b5fca067,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotoSizeAndQualityPanel,{},,,
aa37f663c2c4bfd69b6185aee9a75122,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.TextureManager$ComparableTexture,{},,,
2e48dcc21fd796426bc668142451898a,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$MenuItemAction,{},,,
dad33b261307b4a6bbb916a6b4eaf089,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController$Property,{},,,
e83739559a1d5c51f21842e654d432b5,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.PatternsCatalog,{},,,
fed64b1d29bed95ddbe572232f534bec,CONTAINS,com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.OperatingSystem,{},,,
6ecdf763ad4cb249e7b9b32438e97304,CONTAINS,com.eteks.sweethome3d.io,com.eteks.sweethome3d.io.DefaultHomeOutputStream$HomeContentObjectsTracker,{},,,
0ae5034706e055dea7d554f5401d5bae,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Selectable,{},,,
1e3f523fa7aada1a95e676a241f35c97,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ViewFactoryAdapter,{},,,
f19e3d7b3af0caf398e12ddc8fd59831,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractModeChangeState,{},,,
8e46ddfd5570eb75f19b63acca63d38c,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.Level,{},,,
ce67128a0dca740df9c8707eb30a261e,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PolylinePanel,{},,,
0920bcad2d305ab1b6306b766c45beb3,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomePrint,{},,,
a14bec5b803250897eaae9b792e3d34b,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.Home3DAttributesPanel,{},,,
52d223345f269cb815f3fee56c257bc2,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.Max3DSLoader$ChunkID,{},,,
f3896621ab48eaa592b86b6e2f30a261,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$UserPreferencesChangeListener,{},,,
244931b5f58498ba469b377d562efe84,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LabelCreationState,{},,,
73d5358c859a558d825489ce60f0db85,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.TextureChoiceController,{},,,
3c62eb524b20da17b3f0db3ba5e95539,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController$Home3DAttributesModificationUndoableEdit,{},,,
3e3a03748f69bd2d56d77ee6027b069e,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.Wall3D,{},,,
e36bbbeffdba62e36c7b2b3ac7d7ca70,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$PieceOfFurniturePlanIcon,{},,,
f25a6e2fee0f08148e727fe2cfefb03a,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$Update,{},,,
342b4f9c2aeb016bd84e0a37594ca0ac,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$FurnitureCatalogListModel,{},,,
0a7a8bfb97b79dc1c32b2378b232b100,CONTAINS,com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ImportedFurnitureWizardStepsPanel$AutoRepeatButton,{},,,
612ead1f3bf4ca309598378a189cfa78,CONTAINS,com.eteks.sweethome3d.j3d,com.eteks.sweethome3d.j3d.TextureManager$TextureObserver,{},,,
f4a650e6f20099b01d0bfdef407a7a4c,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotosController,{},,,
8eb416d3f5b3c874ba16061558c28598,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController$Property,{},,,
a0e17d568ae4d8edf121c1ae4d4bd33f,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.CatalogTexture,{},,,
6022288dc9263c2cd06451d20dcb5879,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController$ModifiedWallSide,{},,,
aac6a2c34be09d14f1727aeabb884ab3,CONTAINS,com.eteks.sweethome3d.model,com.eteks.sweethome3d.model.HomePieceOfFurniture$SortableProperty,{},,,
def954b05366648c8c69b388b72f696f,CONTAINS,com.eteks.sweethome3d,com.eteks.sweethome3d.SweetHome3DBootstrap,{},,,
230c804e0267a550949db591fd5555ab,CONTAINS,com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController,{},,,
